Date,Open,High,Low,Close,Adj Close,Volume
2014-05-02,79.860001,80.199997,79.330002,79.360001,73.544670,1797700
2014-05-05,78.739998,79.180000,78.379997,79.000000,73.211044,1913100
2014-05-06,79.000000,79.000000,78.580002,78.730003,72.960838,2188900
2014-05-07,78.739998,78.870003,77.709999,78.209999,72.478943,3421800
2014-05-08,78.169998,79.050003,78.010002,78.830002,73.053505,2607600
2014-05-09,78.809998,78.830002,78.080002,78.739998,72.970093,1801200
2014-05-12,78.709999,79.500000,78.709999,79.190002,73.387131,2835500
2014-05-13,79.239998,79.970001,79.199997,79.680000,73.841217,1380800
2014-05-14,78.900002,79.610001,78.589996,78.849998,73.072037,1705800
2014-05-15,78.830002,79.900002,78.279999,78.419998,72.673546,2790200
2014-05-16,78.699997,79.750000,78.550003,79.529999,73.702217,2575100
2014-05-19,79.180000,79.580002,78.930000,79.559998,73.730011,1727600
2014-05-20,79.349998,79.559998,78.190002,78.400002,72.655022,1797200
2014-05-21,78.169998,79.480003,78.169998,79.370003,73.553932,1578200
2014-05-22,79.410004,79.540001,78.879997,79.449997,73.628067,1309200
2014-05-23,79.680000,79.959999,79.480003,79.790001,73.943169,1199800
2014-05-27,79.809998,80.220001,79.690002,80.099998,74.230438,1830600
2014-05-28,80.059998,80.150002,79.459999,79.580002,73.748550,1943100
2014-05-29,79.930000,80.459999,79.449997,80.419998,74.526985,1320800
2014-05-30,80.459999,81.489998,80.269997,81.449997,75.481514,2477600
2014-06-02,81.099998,81.739998,81.089996,81.269997,75.314705,1578100
2014-06-03,81.209999,82.000000,81.099998,81.870003,75.870750,2280400
2014-06-04,81.870003,83.730003,81.489998,83.449997,77.334961,4563600
2014-06-05,83.529999,83.650002,82.919998,83.580002,77.455437,2313400
2014-06-06,83.599998,83.879997,83.360001,83.529999,77.409103,2429000
2014-06-09,83.489998,84.559998,83.400002,84.260002,78.085609,2093000
2014-06-10,84.070000,84.489998,83.559998,83.639999,77.511024,1889300
2014-06-11,83.349998,83.620003,82.629997,82.940002,76.862328,2402300
2014-06-12,83.040001,83.120003,82.089996,82.419998,76.380440,1928700
2014-06-13,82.959999,83.400002,82.510002,82.730003,76.667732,1625000
2014-06-16,82.440002,83.050003,82.290001,82.820000,76.751129,1807000
2014-06-17,82.629997,82.989998,82.260002,82.510002,76.463844,1735500
2014-06-18,82.529999,82.790001,82.230003,82.690002,76.630653,2702500
2014-06-19,82.830002,83.370003,82.709999,83.059998,76.973541,2352300
2014-06-20,82.930000,83.389999,82.410004,83.129997,77.038414,4154500
2014-06-23,82.889999,82.980003,82.160004,82.669998,76.612122,2964000
2014-06-24,82.699997,82.980003,82.260002,82.440002,76.398972,2795800
2014-06-25,82.309998,83.529999,82.169998,83.059998,76.973541,3735900
2014-06-26,82.949997,83.150002,79.769997,81.529999,75.555656,7405900
2014-06-27,81.089996,81.800003,80.970001,81.349998,75.388847,4008700
2014-06-30,81.099998,81.599998,80.750000,80.839996,74.916214,3472900
2014-07-01,81.089996,81.620003,80.910004,81.250000,75.296181,2141600
2014-07-02,81.000000,81.489998,80.650002,81.059998,75.120094,2400500
2014-07-03,81.260002,81.690002,81.220001,81.550003,75.574203,1042900
2014-07-07,81.120003,81.320000,80.769997,81.050003,75.110840,2083500
2014-07-08,80.989998,81.260002,80.809998,81.110001,75.166420,1815600
2014-07-09,81.150002,81.480003,80.529999,80.639999,74.730873,2884000
2014-07-10,80.080002,80.419998,79.699997,79.769997,73.924622,2965000
2014-07-11,79.879997,80.110001,79.550003,79.769997,73.924622,2586700
2014-07-14,80.160004,80.320000,79.260002,79.459999,73.637344,2595800
2014-07-15,79.360001,79.860001,79.099998,79.360001,73.544670,3195000
2014-07-16,79.870003,80.110001,79.449997,79.739998,73.896828,3423500
2014-07-17,79.650002,80.099998,79.180000,79.239998,73.433456,2107700
2014-07-18,79.489998,79.790001,78.849998,79.739998,73.896828,2818900
2014-07-21,79.849998,80.199997,79.389999,79.800003,73.952423,1985800
2014-07-22,80.000000,80.669998,79.989998,80.290001,74.406517,2105700
2014-07-23,80.400002,80.779999,80.190002,80.589996,74.684540,2483700
2014-07-24,80.330002,80.900002,80.230003,80.690002,74.777214,2065600
2014-07-25,80.320000,80.830002,80.120003,80.379997,74.489906,1487600
2014-07-28,80.180000,80.919998,79.970001,80.650002,74.740143,1799200
2014-07-29,80.589996,80.959999,80.459999,80.570000,74.666000,2416900
2014-07-30,80.599998,80.870003,80.150002,80.489998,74.591866,1722500
2014-07-31,79.910004,80.660004,79.220001,79.279999,73.470535,2745800
2014-08-01,78.849998,79.480003,78.349998,78.699997,72.933022,2402700
2014-08-04,78.970001,79.489998,78.500000,79.349998,73.535393,2160900
2014-08-05,78.959999,79.269997,78.040001,78.449997,72.701347,2163300
2014-08-06,77.260002,78.139999,76.870003,77.839996,72.136047,3093600
2014-08-07,78.309998,78.589996,77.339996,77.500000,71.820969,2138100
2014-08-08,77.720001,78.919998,77.379997,78.870003,73.090569,2523000
2014-08-11,78.959999,79.519997,78.610001,78.959999,73.173973,2931600
2014-08-12,78.889999,79.250000,78.330002,78.570000,72.812553,2062500
2014-08-13,78.989998,79.250000,78.519997,78.989998,73.201782,2103700
2014-08-14,79.190002,79.269997,78.879997,79.269997,73.461258,1682400
2014-08-15,79.480003,79.930000,78.599998,79.010002,73.220322,2533800
2014-08-18,79.410004,79.980003,79.330002,79.809998,73.961700,1920700
2014-08-19,79.940002,80.500000,79.650002,80.320000,74.434334,1663000
2014-08-20,80.320000,80.489998,79.879997,80.400002,74.508453,1214500
2014-08-21,80.660004,81.029999,80.419998,80.820000,74.897690,1360100
2014-08-22,80.599998,80.820000,80.400002,80.510002,74.610397,1810200
2014-08-25,81.040001,81.599998,80.879997,80.980003,75.045952,1733300
2014-08-26,81.300003,81.989998,81.199997,81.620003,75.639061,2432900
2014-08-27,81.459999,81.580002,80.760002,80.980003,75.045952,1728000
2014-08-28,80.589996,81.800003,80.330002,81.019997,75.083023,1846100
2014-08-29,81.320000,81.320000,80.519997,81.059998,75.120094,1416600
2014-09-02,80.949997,81.489998,80.910004,81.120003,75.175705,1754000
2014-09-03,81.550003,81.959999,81.300003,81.860001,75.861473,2041300
2014-09-04,82.139999,82.160004,81.519997,81.760002,75.768814,2781100
2014-09-05,81.699997,82.070000,81.470001,81.830002,75.833672,2276700
2014-09-08,81.750000,82.050003,81.540001,81.730003,75.741005,1880100
2014-09-09,81.699997,81.739998,80.699997,80.949997,75.018158,2173800
2014-09-10,80.949997,81.349998,80.699997,81.209999,75.259102,1922600
2014-09-11,81.059998,81.529999,80.820000,81.510002,75.537125,1856200
2014-09-12,81.300003,81.559998,80.580002,80.970001,75.036690,2801800
2014-09-15,80.989998,81.150002,80.449997,80.599998,74.693794,1949200
2014-09-16,79.839996,80.470001,79.180000,80.089996,74.221176,4188400
2014-09-17,80.070000,80.209999,79.349998,79.680000,73.841217,3119200
2014-09-18,80.080002,80.709999,79.790001,80.459999,74.564056,3034400
2014-09-19,80.639999,80.839996,79.650002,79.930000,74.072899,4365500
2014-09-22,79.919998,79.919998,79.070000,79.220001,73.414932,3698500
2014-09-23,79.220001,79.610001,78.900002,79.599998,73.767067,4313400
2014-09-24,77.949997,80.430000,77.559998,80.199997,74.323105,6875200
2014-09-25,79.970001,80.110001,78.540001,78.980003,73.192520,5547600
2014-09-26,79.230003,79.370003,78.750000,79.290001,73.479805,2912100
2014-09-29,78.260002,79.980003,78.080002,79.919998,74.063637,2967300
2014-09-30,79.800003,81.769997,78.839996,81.320000,75.361046,5449100
2014-10-01,81.180000,81.250000,79.540001,79.720001,73.878296,3785700
2014-10-02,79.489998,79.809998,78.750000,79.430000,73.609543,3046100
2014-10-03,80.000000,80.629997,80.000000,80.320000,74.434334,2588200
2014-10-06,80.400002,80.940002,80.230003,80.730003,74.814285,2475100
2014-10-07,80.510002,80.559998,78.800003,78.809998,73.034973,2991100
2014-10-08,78.410004,80.080002,78.389999,79.839996,73.989494,4899600
2014-10-09,79.940002,80.010002,78.120003,78.190002,72.460403,3949100
2014-10-10,78.410004,78.820000,76.800003,76.839996,71.209328,3389400
2014-10-13,76.839996,77.320000,76.250000,76.290001,70.699631,3332200
2014-10-14,76.639999,77.150002,75.980003,76.169998,70.588432,6816800
2014-10-15,74.199997,76.190002,73.980003,75.849998,71.245926,4809700
2014-10-16,74.930000,76.599998,74.599998,76.150002,71.527725,4648200
2014-10-17,76.830002,76.980003,76.320000,76.620003,71.969193,2738000
2014-10-20,75.680000,76.739998,75.330002,76.440002,71.800125,2457700
2014-10-21,76.830002,78.220001,76.580002,77.930000,73.199684,2382800
2014-10-22,78.099998,78.889999,77.419998,77.459999,72.758209,2421600
2014-10-23,78.220001,78.480003,77.690002,78.080002,73.340576,1976700
2014-10-24,78.099998,79.070000,78.070000,78.349998,73.594177,2314000
2014-10-27,78.029999,79.419998,77.940002,79.019997,74.223518,3383300
2014-10-28,79.279999,79.480003,79.000000,79.470001,74.646194,2465400
2014-10-29,79.470001,79.949997,79.000000,79.550003,74.721352,2432800
2014-10-30,79.349998,80.650002,79.349998,80.620003,75.726402,2775400
2014-10-31,81.080002,81.419998,80.940002,81.120003,76.196053,3089700
2014-11-03,81.029999,81.370003,80.669998,80.970001,76.055153,2306800
2014-11-04,80.889999,81.290001,80.779999,81.150002,76.224220,2371300
2014-11-05,81.500000,82.500000,81.349998,82.480003,77.473495,3201700
2014-11-06,82.190002,83.309998,82.110001,83.239998,78.187363,2606900
2014-11-07,83.239998,83.750000,82.720001,83.480003,78.412796,2504900
2014-11-10,83.160004,84.349998,83.160004,84.160004,79.051521,2444500
2014-11-11,84.129997,84.500000,83.779999,83.940002,78.844872,1650300
2014-11-12,83.830002,84.220001,83.570000,84.120003,79.013954,1929600
2014-11-13,84.029999,84.779999,83.800003,84.440002,79.314529,2337200
2014-11-14,84.269997,84.739998,84.050003,84.639999,79.502388,2777200
2014-11-17,84.430000,84.790001,84.129997,84.650002,79.511772,1890200
2014-11-18,84.650002,84.769997,84.080002,84.300003,79.183029,2715500
2014-11-19,84.059998,84.199997,83.459999,83.639999,78.563080,2117400
2014-11-20,83.480003,83.910004,83.160004,83.440002,78.375221,1573400
2014-11-21,84.320000,84.370003,83.709999,84.080002,78.976379,2204300
2014-11-24,83.989998,85.000000,83.989998,84.930000,79.774780,2003200
2014-11-25,84.800003,85.379997,84.779999,85.320000,80.141106,3475200
2014-11-26,85.279999,85.290001,84.809998,85.150002,79.981430,1930100
2014-11-28,85.290001,86.489998,85.190002,86.330002,81.089806,1725100
2014-12-01,85.879997,87.080002,85.610001,86.000000,80.779823,2743600
2014-12-02,85.849998,86.220001,85.250000,85.980003,80.761055,2504300
2014-12-03,86.400002,86.599998,85.779999,86.519997,81.268257,1728400
2014-12-04,86.410004,86.559998,85.930000,86.339996,81.099190,1724400
2014-12-05,86.309998,86.489998,86.080002,86.190002,80.958290,2229900
2014-12-08,86.160004,86.160004,84.769997,84.970001,79.812355,2179100
2014-12-09,84.169998,85.220001,83.989998,85.180000,80.009605,1652900
2014-12-10,85.199997,85.309998,83.620003,83.730003,78.647636,1967700
2014-12-11,84.379997,85.430000,83.680000,83.879997,78.788513,2369300
2014-12-12,83.410004,83.470001,81.860001,81.900002,76.928703,2784800
2014-12-15,82.129997,82.849998,81.690002,81.879997,76.909920,3154600
2014-12-16,82.000000,84.220001,81.660004,82.870003,77.839828,4386500
2014-12-17,83.000000,85.309998,82.849998,85.300003,80.122330,5081000
2014-12-18,88.120003,90.989998,87.790001,89.739998,84.292816,8918400
2014-12-19,90.150002,91.360001,89.639999,90.510002,85.016083,6480600
2014-12-22,90.080002,91.250000,89.769997,91.180000,85.645409,2986500
2014-12-23,91.349998,91.750000,90.699997,91.419998,85.870834,2148500
2014-12-24,91.480003,91.940002,91.309998,91.320000,85.776901,914900
2014-12-26,91.400002,91.720001,91.180000,91.260002,85.720558,1194000
2014-12-29,90.900002,91.050003,90.239998,90.519997,85.025467,1994000
2014-12-30,90.500000,90.839996,89.989998,90.190002,84.715508,1721900
2014-12-31,90.180000,90.480003,89.290001,89.309998,83.888916,1754500
2015-01-02,89.669998,90.089996,88.430000,88.839996,83.447441,2021300
2015-01-05,88.040001,88.320000,87.180000,87.339996,82.038490,3000000
2015-01-06,87.500000,87.769997,86.010002,86.709999,81.446739,2867000
2015-01-07,87.160004,88.750000,87.160004,88.529999,83.156273,2865500
2015-01-08,89.000000,90.150002,88.839996,89.879997,84.424316,2802900
2015-01-09,89.949997,90.150002,89.379997,89.779999,84.330383,2399900
2015-01-12,89.110001,90.019997,88.910004,89.510002,84.076775,2417400
2015-01-13,89.769997,91.339996,89.150002,89.830002,84.377342,4007000
2015-01-14,89.540001,89.540001,88.000000,88.779999,83.391090,2377900
2015-01-15,89.010002,89.099998,87.669998,88.169998,82.818108,1821000
2015-01-16,87.750000,89.010002,87.550003,88.889999,83.494415,2657400
2015-01-20,88.889999,89.419998,87.919998,88.620003,83.240799,2333600
2015-01-21,88.349998,88.629997,87.730003,88.339996,82.977798,2040800
2015-01-22,88.720001,89.559998,87.949997,89.500000,84.067383,2656900
2015-01-23,89.510002,89.919998,89.139999,89.220001,83.804382,1939100
2015-01-26,89.040001,89.199997,88.239998,89.080002,83.672882,1997200
2015-01-27,87.949997,88.320000,86.000000,86.160004,80.930122,3689000
2015-01-28,86.930000,87.120003,84.330002,84.360001,79.239380,3469100
2015-01-29,84.949997,85.699997,83.940002,85.639999,80.441689,3590600
2015-01-30,85.120003,85.440002,83.860001,84.029999,78.929398,3837500
2015-02-02,84.419998,85.849998,83.470001,85.830002,80.620148,3088500
2015-02-03,86.250000,87.959999,85.970001,87.919998,82.583290,3497400
2015-02-04,89.180000,89.180000,87.169998,87.339996,82.038490,2764100
2015-02-05,88.110001,88.540001,87.339996,88.470001,83.099899,2102000
2015-02-06,88.599998,89.099998,87.839996,88.150002,82.799332,2365300
2015-02-09,87.510002,88.230003,87.099998,87.360001,82.057289,2670500
2015-02-10,87.739998,87.910004,86.680000,87.519997,82.207565,2573800
2015-02-11,87.519997,88.169998,87.250000,87.959999,82.620865,1829800
2015-02-12,88.059998,89.220001,87.980003,89.089996,83.682266,1931300
2015-02-13,89.089996,89.800003,89.080002,89.790001,84.339783,1774400
2015-02-17,89.629997,89.790001,88.830002,89.300003,83.879532,1915900
2015-02-18,89.000000,89.519997,88.860001,89.430000,84.001625,1508900
2015-02-19,89.529999,90.379997,89.370003,90.269997,84.790642,1751700
2015-02-20,90.019997,90.980003,89.309998,90.489998,84.997284,2950600
2015-02-23,90.599998,90.790001,90.129997,90.570000,85.072433,1579000
2015-02-24,90.169998,91.000000,89.889999,90.849998,85.335442,1592000
2015-02-25,90.639999,91.440002,90.330002,90.599998,85.100616,1732900
2015-02-26,90.820000,91.230003,90.000000,90.300003,84.818832,2156800
2015-02-27,90.050003,90.760002,89.860001,90.029999,84.565216,1686100
2015-03-02,90.029999,91.239998,89.730003,91.180000,85.645409,1975000
2015-03-03,91.180000,91.269997,90.550003,90.839996,85.326042,2888300
2015-03-04,90.830002,91.199997,90.059998,90.910004,85.391800,2724600
2015-03-05,91.309998,92.180000,91.180000,92.050003,86.462608,3019600
2015-03-06,91.620003,91.949997,90.489998,90.669998,85.166359,3735000
2015-03-09,90.730003,90.959999,90.139999,90.790001,85.279083,1464200
2015-03-10,89.959999,90.209999,88.050003,88.059998,82.714790,3230200
2015-03-11,88.290001,88.900002,86.760002,86.860001,81.587639,4320400
2015-03-12,87.029999,88.300003,86.860001,88.199997,82.846298,2164100
2015-03-13,88.180000,88.209999,86.400002,87.870003,82.536324,3617200
2015-03-16,88.320000,89.099998,88.139999,88.910004,83.513199,2246000
2015-03-17,88.349998,88.879997,88.209999,88.839996,83.447441,2210900
2015-03-18,88.800003,91.349998,88.370003,90.930000,85.410583,2664900
2015-03-19,90.889999,91.339996,89.989998,90.190002,84.715508,2658500
2015-03-20,90.889999,91.650002,90.510002,91.480003,85.927208,3558200
2015-03-23,91.379997,91.779999,91.209999,91.540001,85.983559,1914700
2015-03-24,91.489998,91.489998,89.279999,89.410004,83.982864,2948600
2015-03-25,89.410004,89.949997,88.180000,88.209999,82.855682,3607100
2015-03-26,91.510002,94.980003,90.940002,94.169998,88.453911,7157000
2015-03-27,93.919998,94.139999,92.650002,93.940002,88.237877,4347000
2015-03-30,94.150002,94.839996,93.940002,94.419998,88.688736,3333100
2015-03-31,94.010002,94.489998,93.550003,93.690002,88.003067,2708600
2015-04-01,93.559998,93.930000,92.680000,93.559998,87.880936,2736100
2015-04-02,93.699997,94.419998,93.099998,94.180000,89.438377,2145700
2015-04-06,93.459999,96.000000,93.129997,95.690002,90.872360,2563700
2015-04-07,95.639999,96.779999,95.139999,96.389999,91.537109,4232700
2015-04-08,95.459999,96.160004,94.660004,95.120003,91.297165,2651600
2015-04-09,95.400002,95.660004,94.680000,95.470001,91.633095,1952200
2015-04-10,95.449997,95.470001,94.529999,94.690002,90.884445,2158000
2015-04-13,94.339996,94.879997,93.440002,93.489998,89.732666,2443900
2015-04-14,93.570000,94.220001,93.220001,93.809998,90.039803,2085600
2015-04-15,94.269997,94.500000,94.010002,94.160004,90.375740,2093900
2015-04-16,93.910004,94.220001,93.669998,94.059998,90.279762,1934800
2015-04-17,93.290001,93.410004,92.160004,92.389999,88.676880,2647800
2015-04-20,92.989998,93.559998,92.620003,93.269997,89.521507,3292900
2015-04-21,93.910004,94.000000,92.870003,93.000000,89.262367,1949800
2015-04-22,93.339996,93.629997,92.760002,93.379997,89.627083,1896200
2015-04-23,93.379997,94.269997,92.849998,93.839996,90.068596,2165500
2015-04-24,93.290001,93.820000,92.639999,93.400002,89.646286,2249800
2015-04-27,94.029999,94.400002,93.529999,93.760002,89.991821,2155500
2015-04-28,93.599998,94.489998,92.739998,94.419998,90.625290,1976300
2015-04-29,94.250000,94.410004,92.910004,93.650002,89.886238,1701900
2015-04-30,93.230003,93.860001,92.129997,92.650002,88.926430,1804800
2015-05-01,93.320000,93.669998,92.699997,93.360001,89.607895,1851300
2015-05-04,93.839996,94.959999,93.760002,94.440002,90.644493,1990600
2015-05-05,94.440002,94.739998,93.440002,93.650002,89.886238,1769000
2015-05-06,93.660004,93.970001,92.589996,93.000000,89.262367,2386600
2015-05-07,92.930000,94.830002,92.739998,94.489998,90.692482,2466600
2015-05-08,95.570000,96.290001,94.989998,95.889999,92.036209,2411700
2015-05-11,95.500000,96.440002,95.410004,96.010002,92.151398,2837700
2015-05-12,95.309998,95.620003,94.449997,95.419998,91.585106,2065100
2015-05-13,95.599998,96.099998,95.080002,95.680000,91.834656,1784400
2015-05-14,96.139999,97.000000,96.059998,96.980003,93.082405,1504600
2015-05-15,96.830002,97.239998,96.459999,97.019997,93.120804,2578500
2015-05-18,96.610001,97.739998,96.610001,97.459999,93.543121,2110900
2015-05-19,97.709999,97.949997,96.919998,97.180000,93.274376,1672000
2015-05-20,97.330002,97.779999,96.690002,97.050003,93.149597,1441100
2015-05-21,96.779999,97.050003,96.290001,96.830002,92.938438,1677800
2015-05-22,96.500000,96.690002,95.919998,96.389999,92.516113,2083000
2015-05-26,96.870003,97.169998,95.739998,96.089996,92.228165,2397400
2015-05-27,96.309998,96.949997,95.940002,96.769997,92.880844,1513600
2015-05-28,96.699997,97.019997,96.080002,96.910004,93.015228,1202700
2015-05-29,96.779999,96.970001,95.800003,96.040001,92.180191,1712600
2015-06-01,96.180000,96.599998,95.610001,96.190002,92.324165,1422100
2015-06-02,95.959999,96.849998,95.620003,96.330002,92.458534,1152300
2015-06-03,96.769997,97.269997,96.349998,96.980003,93.082405,1322900
2015-06-04,96.080002,96.790001,95.690002,95.930000,92.074608,1535100
2015-06-05,95.910004,96.059998,94.839996,95.400002,91.565910,1753900
2015-06-08,95.160004,95.400002,94.669998,94.769997,90.961220,1449700
2015-06-09,95.260002,95.400002,94.250000,94.940002,91.124397,1284800
2015-06-10,95.300003,96.919998,95.190002,96.519997,92.640884,2131100
2015-06-11,96.660004,97.180000,96.550003,96.919998,93.024818,1857600
2015-06-12,96.309998,96.699997,95.930000,96.099998,92.237770,2034700
2015-06-15,95.089996,95.949997,94.690002,95.790001,91.940231,1961500
2015-06-16,95.879997,96.930000,95.610001,96.699997,92.813652,1675300
2015-06-17,96.989998,97.309998,96.029999,96.930000,93.034416,1839900
2015-06-18,97.059998,97.699997,96.790001,97.309998,93.399147,2003400
2015-06-19,96.980003,97.660004,96.790001,97.019997,93.120804,2353900
2015-06-22,97.629997,99.059998,97.540001,98.589996,94.627693,3081900
2015-06-23,99.040001,99.440002,97.730003,98.250000,94.301369,2513300
2015-06-24,98.010002,98.400002,96.790001,97.769997,93.840660,2533000
2015-06-25,100.209999,100.470001,99.160004,99.480003,95.481941,5103200
2015-06-26,99.970001,100.349998,98.519997,99.000000,95.021217,4990400
2015-06-29,98.139999,99.070000,96.540001,96.680000,92.794464,3025000
2015-06-30,97.690002,97.690002,96.570000,96.779999,92.890450,2572500
2015-07-01,97.739998,98.790001,97.309998,98.059998,94.119003,2259500
2015-07-02,98.290001,98.720001,96.510002,97.330002,93.418343,2456700
2015-07-06,96.440002,97.580002,96.309998,97.339996,93.427933,1817900
2015-07-07,97.800003,99.099998,96.650002,98.680000,94.714081,3089500
2015-07-08,99.449997,99.449997,96.949997,97.620003,93.696686,2623300
2015-07-09,98.800003,99.089996,97.650002,97.750000,93.821457,2734900
2015-07-10,98.730003,99.279999,98.029999,98.779999,94.810059,2536200
2015-07-13,99.349998,100.769997,99.089996,100.550003,96.508934,3488900
2015-07-14,100.010002,100.870003,99.730003,100.739998,96.691292,2394900
2015-07-15,100.559998,100.709999,99.650002,99.949997,95.933037,1858600
2015-07-16,100.550003,101.620003,100.550003,101.449997,97.372757,1858500
2015-07-17,101.559998,101.559998,100.169998,100.480003,96.441750,1544700
2015-07-20,100.699997,101.190002,100.330002,100.720001,96.672096,1579000
2015-07-21,100.370003,101.220001,100.199997,100.389999,96.355354,1534400
2015-07-22,100.309998,102.500000,100.250000,102.330002,98.217392,2775300
2015-07-23,102.500000,103.309998,102.169998,102.419998,98.303780,2308100
2015-07-24,102.169998,102.800003,100.879997,101.169998,97.104004,2114800
2015-07-27,100.660004,101.010002,100.040001,100.389999,96.355354,1871100
2015-07-28,100.910004,101.760002,100.449997,101.690002,97.603119,1708400
2015-07-29,101.690002,102.709999,101.519997,102.449997,98.332565,2071700
2015-07-30,102.059998,102.989998,101.610001,102.660004,98.534126,1447200
2015-07-31,103.000000,103.989998,102.930000,103.110001,98.966042,2402100
2015-08-03,103.169998,103.779999,102.389999,103.209999,99.062027,2177600
2015-08-04,103.209999,104.599998,103.110001,103.419998,99.263580,2141300
2015-08-05,105.000000,105.330002,104.129997,104.500000,100.300186,2569900
2015-08-06,104.300003,104.860001,103.000000,103.099998,98.956444,1643800
2015-08-07,103.029999,103.830002,102.629997,103.739998,99.570732,1760600
2015-08-10,104.309998,105.370003,104.139999,105.199997,100.972038,1763800
2015-08-11,104.790001,104.949997,103.410004,103.580002,99.417152,1936900
2015-08-12,102.779999,103.849998,102.339996,103.769997,99.599518,2357100
2015-08-13,104.040001,104.089996,102.669998,103.389999,99.234795,2358200
2015-08-14,103.000000,103.529999,102.419998,103.449997,99.292374,2055600
2015-08-17,103.330002,103.540001,102.430000,103.480003,99.321182,1874600
2015-08-18,103.639999,104.089996,103.099998,103.860001,99.685898,1952300
2015-08-19,104.029999,104.160004,102.519997,102.870003,98.735687,2082100
2015-08-20,102.180000,103.660004,99.870003,99.970001,95.952240,3459900
2015-08-21,99.370003,99.760002,97.089996,97.129997,93.226372,3360600
2015-08-24,91.339996,94.260002,88.430000,92.669998,88.945618,5216500
2015-08-25,95.419998,95.760002,92.050003,92.139999,88.436928,4313200
2015-08-26,94.330002,95.269997,92.400002,95.040001,91.220375,3998900
2015-08-27,96.209999,96.500000,93.959999,95.730003,91.882645,3993100
2015-08-28,95.360001,96.139999,94.919998,95.849998,91.997826,3221800
2015-08-31,95.209999,95.660004,94.190002,94.269997,90.481323,2723900
2015-09-01,91.879997,93.500000,91.680000,92.290001,88.580902,3869300
2015-09-02,93.589996,94.449997,92.320000,94.430000,90.634888,2539300
2015-09-03,95.010002,95.940002,94.660004,95.610001,91.767471,2815400
2015-09-04,94.309998,95.120003,93.680000,94.449997,90.654083,3421400
2015-09-08,96.269997,97.339996,96.010002,97.120003,93.216782,2508200
2015-09-09,97.419998,97.849998,95.330002,95.519997,91.681084,2087600
2015-09-10,95.389999,97.360001,95.360001,96.809998,92.919235,3342100
2015-09-11,96.589996,97.449997,96.000000,97.349998,93.437538,1982700
2015-09-14,97.410004,97.500000,96.400002,96.510002,92.631302,2002500
2015-09-15,97.000000,98.620003,96.139999,98.239998,94.291763,2088000
2015-09-16,98.220001,99.349998,98.059998,98.959999,94.982826,1741900
2015-09-17,98.959999,99.940002,98.349998,98.529999,94.570122,2397500
2015-09-18,94.790001,98.510002,94.790001,97.529999,93.610306,3564700
2015-09-21,98.050003,99.129997,97.660004,98.430000,94.474129,2345900
2015-09-22,97.129997,97.830002,96.150002,97.669998,93.744675,2920500
2015-09-23,97.820000,98.360001,97.320000,97.860001,93.927040,2816500
2015-09-24,95.769997,98.000000,95.669998,97.769997,93.840660,4054600
2015-09-25,98.360001,98.410004,96.370003,96.940002,93.044014,3413400
2015-09-28,96.529999,97.320000,95.800003,95.949997,92.093796,3025500
2015-09-29,96.089996,96.779999,95.529999,96.599998,92.717682,3371600
2015-09-30,97.639999,98.379997,97.349998,98.260002,94.310966,3637900
2015-10-01,98.470001,99.000000,97.050003,98.440002,94.483734,3222700
2015-10-02,97.080002,99.419998,96.309998,99.389999,95.395546,2610200
2015-10-05,99.970001,101.809998,99.940002,101.620003,97.535927,2228200
2015-10-06,101.500000,101.949997,100.889999,101.500000,97.420753,2460800
2015-10-07,102.000000,102.629997,101.279999,102.620003,98.495743,1954200
2015-10-08,102.510002,105.269997,102.190002,105.010002,100.789688,3450100
2015-10-09,105.110001,106.480003,104.669998,104.779999,100.568932,3835700
2015-10-12,104.690002,105.220001,104.610001,105.050003,100.828079,2356700
2015-10-13,103.000000,104.620003,102.730003,103.480003,99.321182,2585600
2015-10-14,102.220001,102.949997,101.199997,102.430000,99.369682,2421100
2015-10-15,103.050003,103.050003,102.150002,102.300003,99.243576,2737800
2015-10-16,103.000000,103.010002,102.180000,103.010002,99.932358,2190500
2015-10-19,102.779999,103.320000,102.589996,103.099998,100.019653,2021700
2015-10-20,103.339996,103.639999,102.839996,103.470001,100.378609,2813300
2015-10-21,103.970001,104.419998,102.400002,102.519997,99.456985,1964500
2015-10-22,102.900002,106.610001,102.900002,106.459999,103.279274,2483400
2015-10-23,107.300003,108.230003,106.269997,107.989998,104.763557,2972600
2015-10-26,107.870003,108.440002,107.400002,107.970001,104.744164,1479900
2015-10-27,107.550003,108.209999,107.290001,107.870003,104.647156,1792300
2015-10-28,107.889999,109.860001,107.400002,109.730003,106.451584,2910400
2015-10-29,109.070000,109.379997,107.480003,107.949997,104.724754,2438400
2015-10-30,108.050003,108.389999,107.199997,107.199997,103.997169,2529200
2015-11-02,107.080002,107.930000,107.080002,107.599998,104.385208,2484600
2015-11-03,107.029999,107.690002,106.879997,107.309998,104.103874,2443200
2015-11-04,107.330002,107.330002,106.459999,106.519997,103.337486,2625600
2015-11-05,106.519997,106.959999,105.910004,106.089996,102.920326,1841800
2015-11-06,105.320000,106.250000,105.089996,106.000000,102.833023,2204900
2015-11-09,105.230003,105.730003,104.550003,104.879997,101.746483,2174100
2015-11-10,104.580002,105.199997,104.500000,105.070000,101.930801,1580900
2015-11-11,105.300003,105.610001,105.040001,105.099998,101.959908,1808400
2015-11-12,104.820000,105.230003,104.160004,104.320000,101.203217,1830700
